order_date,product,category,quantity,total_sales,unit_price,channel,payment_mode,event_type,store,city,discount
2026-01-11,Masala Dosa,Dosa,1,94.5,90,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-11,Medu Vada Chaat,Snacks,2,147.0,70,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-11,Mysore Bonda,Snacks,2,126.0,60,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Plain Dosa,Dosa,1,73.5,70,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Bisi Bele Bath,Rice,1,136.5,130,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Plain Dosa,Dosa,1,73.5,70,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Idli (4pc),Tiffin,1,63.0,60,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Bisi Bele Bath,Rice,1,136.5,130,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Idli Vada Combo,Tiffin,3,283.5,90,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Sambar Rice,Rice,2,252.0,120,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Veg Thali,Thali,1,189.0,180,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Plain Dosa,Dosa,2,147.0,70,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Lemon Rice,Rice,1,105.0,100,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Lemon Rice,Rice,2,189.0,100,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Rasgulla (2pc),Desserts,2,147.0,70,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Bulk Catering Order,Uncategorized,2,6300.0,3000,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Masala Chai,Beverages,1,36.75,35,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Pongal,Tiffin,2,151.2,80,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Pongal,Tiffin,1,84.0,80,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Masala Chai,Beverages,1,36.75,35,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Buttermilk,Beverages,1,31.5,30,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Masala Chai,Beverages,1,36.75,35,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Filter Coffee,Beverages,1,42.0,40,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Vada (2pc),Tiffin,2,105.0,50,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Sambar Rice,Rice,1,126.0,120,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Masala Dosa,Dosa,1,94.5,90,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Idli (4pc),Tiffin,1,63.0,60,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Mini Tiffin Thali,Thali,2,315.0,150,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Filter Coffee,Beverages,1,42.0,40,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Masala Dosa,Dosa,2,189.0,90,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Mini Tiffin Thali,Thali,2,315.0,150,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Sambar Rice,Rice,1,126.0,120,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Curd Rice,Rice,2,160.65,90,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Medu Vada Chaat,Snacks,2,147.0,70,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Medu Vada Chaat,Snacks,2,147.0,70,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Idli Vada Combo,Tiffin,1,94.5,90,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Vada (2pc),Tiffin,1,52.5,50,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Sambar Rice,Rice,1,126.0,120,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Onion Uttapam,Dosa,2,210.0,100,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Idli Vada Combo,Tiffin,2,189.0,90,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Curd Rice,Rice,1,94.5,90,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Filter Coffee,Beverages,2,84.0,40,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Bisi Bele Bath,Rice,1,136.5,130,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Mini Tiffin Thali,Thali,2,315.0,150,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Filter Coffee,Beverages,1,42.0,40,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Idli Vada Combo,Tiffin,1,94.5,90,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Buttermilk,Beverages,1,31.5,30,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Pongal,Tiffin,2,168.0,80,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Buttermilk,Beverages,2,63.0,30,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Curd Rice,Rice,1,94.5,90,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Masala Dosa,Dosa,1,94.5,90,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-12,Vada (2pc),Tiffin,2,105.0,50,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Sambar Rice,Rice,1,113.4,120,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Masala Dosa,Dosa,-2,-189.0,90,Register,UPI,Refund,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Vada (2pc),Tiffin,-2,-105.0,50,Register,UPI,Refund,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Mysore Bonda,Snacks,3,189.0,60,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Plain Dosa,Dosa,2,147.0,70,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Onion Uttapam,Dosa,2,189.0,100,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Sambar Rice,Rice,1,126.0,120,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Vada (2pc),Tiffin,1,52.5,50,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Mysore Bonda,Snacks,1,63.0,60,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Filter Coffee,Beverages,1,42.0,40,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Buttermilk,Beverages,1,31.5,30,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Rasgulla (2pc),Desserts,1,73.5,70,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Filter Coffee,Beverages,2,84.0,40,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Idli (4pc),Tiffin,2,126.0,60,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Rava Dosa,Dosa,1,115.5,110,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Filter Coffee,Beverages,1,35.7,40,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Filter Coffee,Beverages,2,84.0,40,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Buttermilk,Beverages,2,63.0,30,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Plain Dosa,Dosa,1,73.5,70,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Filter Coffee,Beverages,3,126.0,40,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Onion Uttapam,Dosa,2,189.0,100,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Idli (4pc),Tiffin,1,63.0,60,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Masala Dosa,Dosa,1,94.5,90,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Veg Thali,Thali,1,189.0,180,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Rava Dosa,Dosa,2,231.0,110,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Rasgulla (2pc),Desserts,1,73.5,70,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Idli Vada Combo,Tiffin,1,94.5,90,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Mysore Bonda,Snacks,2,126.0,60,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Masala Dosa,Dosa,3,255.15,90,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Buttermilk,Beverages,1,31.5,30,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Vada (2pc),Tiffin,1,52.5,50,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Idli (4pc),Tiffin,1,63.0,60,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Masala Dosa,Dosa,2,170.1,90,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Plain Dosa,Dosa,2,147.0,70,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Lemon Rice,Rice,1,105.0,100,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Mysore Bonda,Snacks,1,56.7,60,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Vada (2pc),Tiffin,2,105.0,50,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Mysore Bonda,Snacks,2,126.0,60,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Plain Dosa,Dosa,2,147.0,70,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Pongal,Tiffin,1,84.0,80,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Masala Dosa,Dosa,1,94.5,90,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Filter Coffee,Beverages,1,42.0,40,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-13,Filter Coffee,Beverages,2,84.0,40,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Filter Coffee,Beverages,1,42.0,40,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Idli (4pc),Tiffin,1,63.0,60,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Masala Dosa,Dosa,1,94.5,90,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Lemon Rice,Rice,1,105.0,100,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Veg Thali,Thali,3,567.0,180,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Idli (4pc),Tiffin,1,63.0,60,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Curd Rice,Rice,2,189.0,90,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Filter Coffee,Beverages,1,42.0,40,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Plain Dosa,Dosa,1,73.5,70,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Masala Dosa,Dosa,1,94.5,90,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Sambar Rice,Rice,2,252.0,120,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Veg Thali,Thali,1,170.1,180,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Idli (4pc),Tiffin,1,63.0,60,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Veg Thali,Thali,1,189.0,180,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Masala Dosa,Dosa,1,85.05,90,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Masala Dosa,Dosa,1,94.5,90,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Idli (4pc),Tiffin,1,63.0,60,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Medu Vada Chaat,Snacks,1,73.5,70,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Filter Coffee,Beverages,1,42.0,40,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Rasgulla (2pc),Desserts,1,73.5,70,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Buttermilk,Beverages,1,28.35,30,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Curd Rice,Rice,1,94.5,90,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Lemon Rice,Rice,2,210.0,100,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Lemon Rice,Rice,2,210.0,100,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Veg Thali,Thali,2,321.3,180,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Rasgulla (2pc),Desserts,1,73.5,70,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Idli Vada Combo,Tiffin,-1,-94.5,90,Register,Card,Refund,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Filter Coffee,Beverages,1,42.0,40,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Sambar Rice,Rice,1,126.0,120,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Idli (4pc),Tiffin,1,56.7,60,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Curd Rice,Rice,1,85.05,90,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Pongal,Tiffin,2,168.0,80,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Filter Coffee,Beverages,2,75.6,40,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Rava Dosa,Dosa,1,115.5,110,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Idli (4pc),Tiffin,1,63.0,60,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Masala Dosa,Dosa,1,94.5,90,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Masala Dosa,Dosa,1,94.5,90,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Curd Rice,Rice,3,283.5,90,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Bisi Bele Bath,Rice,3,348.07,130,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Rasgulla (2pc),Desserts,1,73.5,70,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Buttermilk,Beverages,1,31.5,30,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Buttermilk,Beverages,2,63.0,30,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Masala Dosa,Dosa,1,80.33,90,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Bisi Bele Bath,Rice,1,136.5,130,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Mysore Bonda,Snacks,1,63.0,60,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Bisi Bele Bath,Rice,2,273.0,130,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Vada (2pc),Tiffin,1,52.5,50,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Masala Dosa,Dosa,1,94.5,90,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Curd Rice,Rice,1,94.5,90,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Idli Vada Combo,Tiffin,2,189.0,90,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Sambar Rice,Rice,1,126.0,120,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Masala Dosa,Dosa,1,94.5,90,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Medu Vada Chaat,Snacks,2,147.0,70,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Mini Tiffin Thali,Thali,1,141.75,150,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Pongal,Tiffin,2,168.0,80,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-14,Masala Chai,Beverages,2,66.15,35,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Sambar Rice,Rice,1,126.0,120,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Sambar Rice,Rice,1,113.4,120,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Pongal,Tiffin,2,168.0,80,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Masala Chai,Beverages,1,36.75,35,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Plain Dosa,Dosa,2,147.0,70,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Onion Uttapam,Dosa,1,105.0,100,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Buttermilk,Beverages,1,31.5,30,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Filter Coffee,Beverages,2,84.0,40,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Masala Chai,Beverages,2,73.5,35,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Mysore Bonda,Snacks,1,63.0,60,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Idli Vada Combo,Tiffin,1,94.5,90,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Pongal,Tiffin,1,84.0,80,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Idli Vada Combo,Tiffin,3,283.5,90,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Idli (4pc),Tiffin,1,63.0,60,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Vada (2pc),Tiffin,1,52.5,50,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Plain Dosa,Dosa,1,73.5,70,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Plain Dosa,Dosa,1,73.5,70,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Mini Tiffin Thali,Thali,1,157.5,150,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Veg Thali,Thali,3,567.0,180,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Veg Thali,Thali,2,378.0,180,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Veg Thali,Thali,1,189.0,180,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Buttermilk,Beverages,1,31.5,30,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Buttermilk,Beverages,2,63.0,30,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Filter Coffee,Beverages,2,75.6,40,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Masala Dosa,Dosa,2,189.0,90,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Masala Dosa,Dosa,2,189.0,90,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Onion Uttapam,Dosa,2,210.0,100,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Masala Dosa,Dosa,1,94.5,90,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Vada (2pc),Tiffin,2,94.5,50,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Rava Dosa,Dosa,1,115.5,110,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Filter Coffee,Beverages,3,126.0,40,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Rasgulla (2pc),Desserts,1,73.5,70,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Mini Tiffin Thali,Thali,3,472.5,150,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Vada (2pc),Tiffin,1,52.5,50,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Sambar Rice,Rice,1,126.0,120,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Vada (2pc),Tiffin,1,47.25,50,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Sambar Rice,Rice,1,126.0,120,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Onion Uttapam,Dosa,2,210.0,100,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Rava Dosa,Dosa,2,231.0,110,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Idli (4pc),Tiffin,2,126.0,60,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Idli (4pc),Tiffin,1,63.0,60,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Idli (4pc),Tiffin,1,63.0,60,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Onion Uttapam,Dosa,3,315.0,100,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Filter Coffee,Beverages,1,37.8,40,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Mini Tiffin Thali,Thali,1,157.5,150,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Mini Tiffin Thali,Thali,2,315.0,150,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Mini Tiffin Thali,Thali,2,315.0,150,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Mini Tiffin Thali,Thali,1,157.5,150,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Pongal,Tiffin,1,84.0,80,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Filter Coffee,Beverages,1,37.8,40,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Rava Dosa,Dosa,1,103.95,110,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Masala Chai,Beverages,1,36.75,35,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-15,Veg Thali,Thali,1,189.0,180,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-16,Plain Dosa,Dosa,1,73.5,70,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-16,Masala Dosa,Dosa,3,255.15,90,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-16,Masala Dosa,Dosa,2,189.0,90,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-16,Masala Chai,Beverages,1,36.75,35,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-16,Onion Uttapam,Dosa,2,210.0,100,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-16,Onion Uttapam,Dosa,3,315.0,100,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-16,Veg Thali,Thali,1,189.0,180,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-16,Masala Dosa,Dosa,1,80.33,90,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-16,Plain Dosa,Dosa,3,198.45,70,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-16,Bisi Bele Bath,Rice,1,136.5,130,Register,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-16,Lemon Rice,Rice,1,94.5,100,Swiggy,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-16,Rava Dosa,Dosa,1,115.5,110,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-16,Idli (4pc),Tiffin,2,126.0,60,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-16,Idli (4pc),Tiffin,2,126.0,60,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-16,Vada (2pc),Tiffin,1,47.25,50,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-16,Vada (2pc),Tiffin,2,105.0,50,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-16,Plain Dosa,Dosa,1,73.5,70,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-16,Rasgulla (2pc),Desserts,1,62.48,70,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-16,Vada (2pc),Tiffin,1,47.25,50,Register,Card,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-16,Idli Vada Combo,Tiffin,1,85.05,90,Register,Cash,Payment,Saravana Bhavan Corner,Chennai,0.0
2026-01-16,Mysore Bonda,Snacks,2,126.0,60,Swiggy,UPI,Payment,Saravana Bhavan Corner,Chennai,0.0
